file_name,emotion,fold
neutral_1324,neutral,3
neutral_1325,neutral,4
neutral_1326,neutral,5
neutral_1327,neutral,1
neutral_1328,neutral,3
neutral_1329,neutral,5
neutral_133,neutral,3
neutral_1330,neutral,1
neutral_1331,neutral,1
neutral_1332,neutral,2
neutral_1333,neutral,5
neutral_1334,neutral,1
neutral_1335,neutral,1
neutral_1336,neutral,3
neutral_1337,neutral,5
neutral_1338,neutral,1
neutral_1339,neutral,3
neutral_134,neutral,1
neutral_1340,neutral,1
neutral_1341,neutral,1
neutral_1342,neutral,1
neutral_1343,neutral,2
neutral_1344,neutral,4
neutral_1345,neutral,2
neutral_1346,neutral,1
neutral_1347,neutral,3
neutral_1348,neutral,1
neutral_1349,neutral,4
neutral_135,neutral,2
neutral_1350,neutral,1
neutral_1351,neutral,3
neutral_1352,neutral,1
neutral_1353,neutral,3
neutral_1354,neutral,2
neutral_1355,neutral,4
neutral_1356,neutral,1
neutral_1357,neutral,3
neutral_1358,neutral,4
neutral_1359,neutral,2
neutral_136,neutral,3
neutral_1360,neutral,1
neutral_1361,neutral,5
neutral_1362,neutral,1
neutral_1363,neutral,3
neutral_1364,neutral,5
neutral_1365,neutral,3
neutral_1366,neutral,3
neutral_1367,neutral,4
neutral_1368,neutral,1
neutral_1369,neutral,1
neutral_137,neutral,1
neutral_1370,neutral,4
neutral_1371,neutral,1
neutral_1372,neutral,3
neutral_1373,neutral,5
neutral_1374,neutral,4
neutral_1375,neutral,4
neutral_1376,neutral,1
neutral_1377,neutral,5
neutral_1378,neutral,3
neutral_1379,neutral,4
neutral_138,neutral,1
neutral_1380,neutral,1
neutral_1381,neutral,3
neutral_1382,neutral,3
neutral_1383,neutral,1
neutral_1384,neutral,1
neutral_1385,neutral,5
neutral_1386,neutral,4
neutral_1387,neutral,4
neutral_1388,neutral,4
neutral_1389,neutral,3
neutral_139,neutral,1
neutral_1390,neutral,2
neutral_1391,neutral,4
neutral_1392,neutral,2
neutral_1393,neutral,5
neutral_1394,neutral,4
neutral_1395,neutral,3
neutral_1396,neutral,4
neutral_1397,neutral,2
neutral_1398,neutral,4
neutral_1399,neutral,3
neutral_140,neutral,5
neutral_1400,neutral,1
neutral_1401,neutral,3
neutral_1402,neutral,4
neutral_1403,neutral,3
neutral_1404,neutral,4
neutral_1405,neutral,2
neutral_1406,neutral,4
neutral_1407,neutral,2
neutral_1408,neutral,5
neutral_1409,neutral,1
neutral_141,neutral,5
neutral_1410,neutral,5
neutral_1411,neutral,4
neutral_1412,neutral,4
neutral_1413,neutral,3
neutral_1414,neutral,1
neutral_1415,neutral,3
neutral_1416,neutral,5
neutral_1417,neutral,4
neutral_1418,neutral,1
neutral_1419,neutral,3
neutral_142,neutral,1
neutral_1420,neutral,1
neutral_1421,neutral,4
neutral_1422,neutral,3
neutral_1423,neutral,3
neutral_1424,neutral,5
neutral_1425,neutral,1
neutral_1426,neutral,3
neutral_1427,neutral,4
neutral_1428,neutral,5
neutral_1429,neutral,1
neutral_143,neutral,2
neutral_1430,neutral,1
neutral_1431,neutral,1
neutral_1432,neutral,2
neutral_1433,neutral,3
neutral_1434,neutral,1
neutral_1435,neutral,1
neutral_1436,neutral,5
neutral_1437,neutral,2
neutral_1438,neutral,3
neutral_1439,neutral,5
neutral_144,neutral,2
neutral_1440,neutral,2
neutral_1441,neutral,4
neutral_1442,neutral,3
neutral_1443,neutral,5
neutral_1444,neutral,3
neutral_1445,neutral,2
neutral_1446,neutral,5
neutral_1447,neutral,3
neutral_1448,neutral,3
neutral_1449,neutral,3
neutral_145,neutral,1
neutral_1450,neutral,3
neutral_1451,neutral,1
neutral_1452,neutral,4
neutral_1453,neutral,5
neutral_1454,neutral,4
neutral_1455,neutral,2
neutral_1456,neutral,3
neutral_1457,neutral,4
neutral_1458,neutral,2
neutral_1459,neutral,5
neutral_146,neutral,2
neutral_1460,neutral,4
neutral_1461,neutral,2
neutral_1462,neutral,1
neutral_1463,neutral,5
neutral_1464,neutral,5
neutral_1465,neutral,4
neutral_1466,neutral,4
neutral_1467,neutral,1
neutral_1468,neutral,2
neutral_1469,neutral,2
neutral_147,neutral,5
neutral_1470,neutral,3
neutral_1471,neutral,4
neutral_1472,neutral,3
neutral_1473,neutral,1
neutral_1474,neutral,2
neutral_1475,neutral,5
neutral_1476,neutral,2
neutral_1477,neutral,1
neutral_1478,neutral,3
neutral_1479,neutral,5
neutral_148,neutral,3
neutral_1480,neutral,2
neutral_1481,neutral,1
neutral_1482,neutral,2
neutral_1483,neutral,5
neutral_1484,neutral,3
neutral_1485,neutral,1
neutral_1486,neutral,3
neutral_1487,neutral,2
neutral_1488,neutral,1
neutral_1489,neutral,5
neutral_149,neutral,1
neutral_1490,neutral,3
neutral_1491,neutral,4
neutral_1492,neutral,4
neutral_1493,neutral,3
neutral_1494,neutral,3
neutral_1495,neutral,1
neutral_1496,neutral,4
neutral_1497,neutral,3
neutral_1498,neutral,4
neutral_1499,neutral,2
neutral_150,neutral,4
neutral_1500,neutral,3
neutral_1501,neutral,3
neutral_1502,neutral,1
neutral_1503,neutral,3
neutral_1504,neutral,3
neutral_1505,neutral,5
neutral_1506,neutral,3
neutral_1507,neutral,3
neutral_1508,neutral,1
neutral_1509,neutral,3
neutral_151,neutral,3
neutral_1510,neutral,4
neutral_1511,neutral,4
neutral_1512,neutral,3
neutral_1513,neutral,5
neutral_1514,neutral,4
neutral_1515,neutral,1
neutral_1516,neutral,3
neutral_1517,neutral,2
neutral_1518,neutral,1
neutral_1519,neutral,1
neutral_152,neutral,2
neutral_1520,neutral,3
neutral_1521,neutral,2
neutral_1522,neutral,5
neutral_1523,neutral,5
neutral_1524,neutral,3
neutral_1525,neutral,4
neutral_1526,neutral,4
neutral_1527,neutral,4
neutral_1528,neutral,3
neutral_1529,neutral,2
neutral_153,neutral,4
neutral_1530,neutral,2
neutral_1531,neutral,5
neutral_1532,neutral,3
neutral_1533,neutral,4
neutral_1534,neutral,2
neutral_1535,neutral,3
neutral_1536,neutral,2
neutral_1537,neutral,2
neutral_1538,neutral,4
neutral_1539,neutral,1
neutral_154,neutral,3
neutral_1540,neutral,1
neutral_1541,neutral,3
neutral_1542,neutral,1
neutral_1543,neutral,4
neutral_1544,neutral,4
neutral_1545,neutral,5
neutral_1546,neutral,5
neutral_1547,neutral,3
neutral_1548,neutral,3
neutral_1549,neutral,2
neutral_155,neutral,2
neutral_1550,neutral,4
neutral_1551,neutral,1
neutral_1552,neutral,4
neutral_1553,neutral,3
neutral_1554,neutral,5
neutral_1555,neutral,5
neutral_1556,neutral,2
neutral_1557,neutral,5
neutral_1558,neutral,1
neutral_1559,neutral,5
neutral_156,neutral,2
neutral_1560,neutral,4
neutral_1561,neutral,3
neutral_1562,neutral,4
neutral_1563,neutral,2
neutral_1564,neutral,1
neutral_1565,neutral,3
neutral_1566,neutral,1
neutral_1567,neutral,2
neutral_1568,neutral,2
neutral_1569,neutral,2
neutral_157,neutral,3
neutral_1570,neutral,1
neutral_1571,neutral,5
neutral_1572,neutral,1
neutral_1573,neutral,2
neutral_1574,neutral,4
neutral_1575,neutral,3
neutral_1576,neutral,5
neutral_1577,neutral,5
neutral_1578,neutral,4
neutral_1579,neutral,5
neutral_158,neutral,3
neutral_1580,neutral,4
neutral_1581,neutral,4
neutral_1582,neutral,4
neutral_1583,neutral,3
neutral_1584,neutral,1
neutral_1585,neutral,2
neutral_1586,neutral,1
neutral_1587,neutral,3
neutral_1588,neutral,3
neutral_1589,neutral,3
neutral_159,neutral,2
neutral_1590,neutral,2
neutral_1591,neutral,2
neutral_1592,neutral,2
neutral_1593,neutral,3
neutral_1594,neutral,1
neutral_1595,neutral,1
neutral_1596,neutral,2
neutral_1597,neutral,5
neutral_1598,neutral,4
neutral_1599,neutral,4
neutral_160,neutral,1
neutral_1600,neutral,5
neutral_1601,neutral,4
neutral_1602,neutral,2
neutral_1603,neutral,2
neutral_1604,neutral,1
neutral_1605,neutral,4
neutral_1606,neutral,3
neutral_1607,neutral,4
neutral_1608,neutral,4
neutral_1609,neutral,4
neutral_161,neutral,5
neutral_1610,neutral,1
neutral_1611,neutral,2
neutral_1612,neutral,4
neutral_1613,neutral,4
neutral_1614,neutral,5
neutral_1615,neutral,3
neutral_1616,neutral,5
neutral_1617,neutral,2
neutral_1618,neutral,1
neutral_1619,neutral,5
neutral_162,neutral,2
neutral_1620,neutral,5
neutral_1621,neutral,4
neutral_1622,neutral,3
neutral_1623,neutral,2
neutral_1624,neutral,2
neutral_1625,neutral,1
neutral_1626,neutral,3
neutral_1627,neutral,3
neutral_1628,neutral,2
neutral_1629,neutral,5
neutral_163,neutral,1
neutral_1630,neutral,4
neutral_1631,neutral,1
neutral_1632,neutral,5
neutral_1633,neutral,5
neutral_1634,neutral,1
neutral_1635,neutral,1
neutral_1636,neutral,2
neutral_1637,neutral,3
neutral_1638,neutral,4
neutral_1639,neutral,4
neutral_164,neutral,1
neutral_1640,neutral,1
neutral_1641,neutral,5
neutral_1642,neutral,2
neutral_1643,neutral,4
neutral_1644,neutral,5
neutral_1645,neutral,3
neutral_1646,neutral,3
neutral_1647,neutral,5
neutral_1648,neutral,1
neutral_1649,neutral,4
neutral_165,neutral,4
neutral_1650,neutral,4
neutral_1651,neutral,5
neutral_1652,neutral,3
neutral_1653,neutral,2
neutral_1654,neutral,1
neutral_1655,neutral,2
neutral_1656,neutral,5
neutral_1657,neutral,1
neutral_1658,neutral,3
neutral_1659,neutral,4
neutral_166,neutral,1
neutral_1660,neutral,4
neutral_1661,neutral,5
neutral_1662,neutral,3
neutral_1663,neutral,5
neutral_1664,neutral,3
neutral_1665,neutral,1
neutral_1666,neutral,3
neutral_1667,neutral,4
neutral_1668,neutral,1
neutral_1669,neutral,4
neutral_167,neutral,2
neutral_1670,neutral,3
neutral_1671,neutral,5
neutral_1672,neutral,1
neutral_1673,neutral,4
neutral_1674,neutral,2
neutral_1675,neutral,3
neutral_1676,neutral,3
neutral_1677,neutral,4
neutral_1678,neutral,2
neutral_1679,neutral,1
neutral_168,neutral,5
neutral_1680,neutral,5
neutral_1681,neutral,4
neutral_1682,neutral,3
neutral_1683,neutral,5
neutral_1684,neutral,1
neutral_1685,neutral,3
neutral_1686,neutral,2
neutral_1687,neutral,5
neutral_1688,neutral,2
neutral_1689,neutral,4
neutral_169,neutral,1
neutral_1690,neutral,1
neutral_1691,neutral,1
neutral_1692,neutral,1
neutral_1693,neutral,1
neutral_1694,neutral,4
neutral_1695,neutral,5
neutral_1696,neutral,2
neutral_1697,neutral,3
neutral_1698,neutral,4
neutral_1699,neutral,2
neutral_170,neutral,5
neutral_1700,neutral,4
neutral_1701,neutral,2
neutral_1702,neutral,3
neutral_1703,neutral,1
neutral_1704,neutral,1
neutral_1705,neutral,1
neutral_1706,neutral,2
neutral_1707,neutral,3
neutral_1708,neutral,4
neutral_1709,neutral,5
neutral_171,neutral,1
neutral_1710,neutral,5
neutral_1711,neutral,2
neutral_1712,neutral,5
neutral_1713,neutral,2
neutral_1714,neutral,2
neutral_1715,neutral,3
neutral_1716,neutral,4
neutral_1717,neutral,3
neutral_1718,neutral,5
neutral_1719,neutral,1
neutral_172,neutral,5
neutral_1720,neutral,1
neutral_1721,neutral,4
neutral_1722,neutral,3
neutral_1723,neutral,4
neutral_1724,neutral,2
neutral_1725,neutral,4
neutral_1726,neutral,5
neutral_1727,neutral,4
neutral_1728,neutral,1
neutral_1729,neutral,1
neutral_173,neutral,3
neutral_1730,neutral,5
neutral_1731,neutral,1
neutral_1732,neutral,1
neutral_1733,neutral,4
neutral_1734,neutral,3
neutral_1735,neutral,3
neutral_1736,neutral,1
neutral_1737,neutral,2
neutral_1738,neutral,3
neutral_1739,neutral,5
neutral_174,neutral,2
neutral_1740,neutral,4
neutral_1741,neutral,1
neutral_1742,neutral,3
neutral_1743,neutral,5
neutral_1744,neutral,5
neutral_1745,neutral,1
neutral_1746,neutral,2
neutral_1747,neutral,4
neutral_1748,neutral,4
neutral_1749,neutral,2
neutral_175,neutral,1
neutral_1750,neutral,3
neutral_1751,neutral,1
neutral_1752,neutral,5
neutral_1753,neutral,2
neutral_1754,neutral,5
neutral_1755,neutral,3
neutral_1756,neutral,2
neutral_1757,neutral,1
neutral_1758,neutral,3
neutral_1759,neutral,4
neutral_176,neutral,2
neutral_1760,neutral,5
neutral_1761,neutral,2
neutral_1762,neutral,4
neutral_1763,neutral,4
neutral_1764,neutral,1
neutral_1765,neutral,4
neutral_1766,neutral,3
neutral_1767,neutral,3
neutral_1768,neutral,4
neutral_1769,neutral,5
neutral_177,neutral,3
neutral_1770,neutral,1
neutral_1771,neutral,3
neutral_1772,neutral,4
neutral_1773,neutral,2
neutral_1774,neutral,3
neutral_1775,neutral,4
neutral_1776,neutral,3
neutral_1777,neutral,1
neutral_1778,neutral,4
neutral_1779,neutral,3
neutral_178,neutral,2
neutral_1780,neutral,4
neutral_1781,neutral,5
neutral_1782,neutral,2
neutral_1783,neutral,2
neutral_1784,neutral,4
neutral_1785,neutral,1
neutral_1786,neutral,3
neutral_1787,neutral,3
neutral_1788,neutral,1
neutral_1789,neutral,2
neutral_179,neutral,4
neutral_1790,neutral,3
neutral_1791,neutral,3
neutral_1792,neutral,3
neutral_1793,neutral,5
neutral_1794,neutral,2
neutral_1795,neutral,4
neutral_1796,neutral,1
neutral_1797,neutral,1
neutral_1798,neutral,5
neutral_1799,neutral,5
neutral_180,neutral,3
neutral_1800,neutral,5
neutral_1801,neutral,3
neutral_1802,neutral,3
neutral_1803,neutral,5
neutral_1804,neutral,3
neutral_1805,neutral,1
neutral_1806,neutral,4
neutral_1807,neutral,5
neutral_1808,neutral,1
neutral_1809,neutral,2
neutral_181,neutral,5
neutral_1810,neutral,2
neutral_1811,neutral,4
neutral_1812,neutral,3
neutral_1813,neutral,5
neutral_1814,neutral,2
neutral_1815,neutral,5
neutral_1816,neutral,3
neutral_1817,neutral,5
neutral_1818,neutral,2
neutral_1819,neutral,4
neutral_182,neutral,2
neutral_1820,neutral,5
neutral_1821,neutral,5
neutral_1822,neutral,4
neutral_1823,neutral,3
neutral_1824,neutral,5
neutral_1825,neutral,5
neutral_1826,neutral,5
neutral_1827,neutral,3
neutral_1828,neutral,3
neutral_1829,neutral,5
neutral_183,neutral,1
neutral_1830,neutral,3
neutral_1831,neutral,2
neutral_1832,neutral,3
neutral_1833,neutral,4
neutral_1834,neutral,3
neutral_1835,neutral,5
neutral_1836,neutral,4
neutral_1837,neutral,5
neutral_1838,neutral,5
neutral_1839,neutral,1
neutral_184,neutral,4
neutral_1840,neutral,1
neutral_1841,neutral,2
neutral_1842,neutral,2
neutral_1843,neutral,2
neutral_1844,neutral,3
neutral_1845,neutral,4
neutral_1846,neutral,4
neutral_1847,neutral,4
neutral_1848,neutral,3
neutral_1849,neutral,3
neutral_185,neutral,2
neutral_1850,neutral,1
neutral_1851,neutral,5
neutral_1852,neutral,2
neutral_1853,neutral,5
neutral_1854,neutral,1
neutral_1855,neutral,1
neutral_1856,neutral,5
neutral_1857,neutral,5
neutral_1858,neutral,3
neutral_1859,neutral,3
neutral_186,neutral,1
neutral_1860,neutral,2
neutral_1861,neutral,3
neutral_1862,neutral,3
neutral_1863,neutral,3
neutral_1864,neutral,5
neutral_1865,neutral,3
neutral_1866,neutral,2
neutral_1867,neutral,3
neutral_1868,neutral,2
neutral_1869,neutral,1
neutral_187,neutral,5
neutral_1870,neutral,4
neutral_1871,neutral,5
neutral_1872,neutral,4
neutral_1873,neutral,4
neutral_1874,neutral,5
neutral_1875,neutral,4
neutral_1876,neutral,1
neutral_1877,neutral,2
neutral_1878,neutral,3
neutral_1879,neutral,3
neutral_188,neutral,5
neutral_1880,neutral,1
neutral_1881,neutral,5
neutral_1882,neutral,5
neutral_1883,neutral,2
neutral_1884,neutral,1
neutral_1885,neutral,1
neutral_1886,neutral,5
neutral_1887,neutral,3
neutral_1888,neutral,3
neutral_1889,neutral,5
neutral_189,neutral,2
neutral_1890,neutral,3
neutral_1891,neutral,5
neutral_1892,neutral,5
neutral_1893,neutral,4
neutral_1894,neutral,1
neutral_1895,neutral,2
neutral_1896,neutral,5
neutral_1897,neutral,2
neutral_1898,neutral,5
neutral_1899,neutral,5
neutral_190,neutral,4
neutral_1900,neutral,4
neutral_1901,neutral,2
neutral_1902,neutral,1
neutral_1903,neutral,4
neutral_1904,neutral,5
neutral_1905,neutral,5
neutral_1906,neutral,3
neutral_1907,neutral,5
neutral_1908,neutral,3
neutral_1909,neutral,1
neutral_191,neutral,2
neutral_1910,neutral,5
neutral_1911,neutral,1
neutral_1912,neutral,1
neutral_1913,neutral,1
neutral_1914,neutral,2
neutral_1915,neutral,5
neutral_1916,neutral,2
neutral_1917,neutral,1
neutral_1918,neutral,3
neutral_1919,neutral,2
neutral_192,neutral,1
neutral_1920,neutral,1
neutral_1921,neutral,4
neutral_1922,neutral,5
neutral_1923,neutral,5
neutral_1924,neutral,5
neutral_1925,neutral,4
neutral_1926,neutral,5
neutral_1927,neutral,4
neutral_1928,neutral,4
neutral_1929,neutral,5
neutral_193,neutral,2
neutral_1930,neutral,2
neutral_1931,neutral,2
neutral_1932,neutral,3
neutral_1933,neutral,4
neutral_1934,neutral,5
neutral_1935,neutral,4
neutral_1936,neutral,5
neutral_1937,neutral,1
neutral_1938,neutral,2
neutral_1939,neutral,5
neutral_194,neutral,4
neutral_1940,neutral,5
neutral_1941,neutral,1
neutral_1942,neutral,2
neutral_1943,neutral,5
neutral_1944,neutral,2
neutral_1945,neutral,1
neutral_1946,neutral,1
neutral_1947,neutral,4
neutral_1948,neutral,5
neutral_1949,neutral,1
neutral_195,neutral,4
neutral_1950,neutral,5
neutral_1951,neutral,1
neutral_1952,neutral,4
neutral_1953,neutral,4
neutral_1954,neutral,2
neutral_1955,neutral,1
neutral_1956,neutral,5
neutral_1957,neutral,2
neutral_1958,neutral,5
neutral_1959,neutral,3
neutral_196,neutral,5
neutral_1960,neutral,5
neutral_1961,neutral,5
neutral_1962,neutral,2
neutral_1963,neutral,3
neutral_1964,neutral,2
neutral_1965,neutral,1
neutral_1966,neutral,2
neutral_1967,neutral,4
neutral_1968,neutral,3
neutral_1969,neutral,2
neutral_197,neutral,1
neutral_1970,neutral,2
neutral_1971,neutral,5
neutral_1972,neutral,1
neutral_1973,neutral,4
neutral_1974,neutral,4
neutral_1975,neutral,1
neutral_1976,neutral,5
neutral_1977,neutral,1
neutral_1978,neutral,3
neutral_1979,neutral,4
neutral_198,neutral,3
neutral_1980,neutral,4
neutral_1981,neutral,3
neutral_1982,neutral,3
neutral_1983,neutral,4
neutral_1984,neutral,3
neutral_1985,neutral,1
neutral_1986,neutral,3
neutral_1987,neutral,2
neutral_1988,neutral,3
neutral_1989,neutral,1
neutral_199,neutral,5
neutral_1990,neutral,4
neutral_1991,neutral,4
neutral_1992,neutral,5
neutral_1993,neutral,3
neutral_1994,neutral,4
neutral_1995,neutral,5
neutral_1996,neutral,4
neutral_1997,neutral,1
neutral_1998,neutral,3
neutral_1999,neutral,2
neutral_200,neutral,3
neutral_2000,neutral,5
neutral_2001,neutral,1
neutral_2002,neutral,1
neutral_2003,neutral,2
neutral_2004,neutral,4
neutral_2005,neutral,2
neutral_2006,neutral,2
neutral_2007,neutral,4
neutral_2008,neutral,1
neutral_2009,neutral,4
neutral_201,neutral,4
neutral_2010,neutral,5
neutral_2011,neutral,2
neutral_2012,neutral,4
neutral_2013,neutral,2
neutral_2014,neutral,5
neutral_2015,neutral,1
neutral_2016,neutral,2
neutral_2017,neutral,3
neutral_2018,neutral,2
neutral_2019,neutral,5
neutral_202,neutral,1
neutral_2020,neutral,4
neutral_2021,neutral,5
neutral_2022,neutral,5
neutral_2023,neutral,1
neutral_2024,neutral,1
neutral_2025,neutral,4
neutral_2026,neutral,2
neutral_2027,neutral,3
neutral_2028,neutral,2
neutral_2029,neutral,2
neutral_203,neutral,1
neutral_2030,neutral,4
neutral_2031,neutral,4
neutral_2032,neutral,3
neutral_2033,neutral,3
neutral_2034,neutral,3
neutral_2035,neutral,3
neutral_2036,neutral,2
neutral_2037,neutral,3
neutral_2038,neutral,4
neutral_2039,neutral,3
neutral_204,neutral,5
neutral_2040,neutral,2
neutral_2041,neutral,1
neutral_2042,neutral,5
neutral_2043,neutral,3
neutral_2044,neutral,1
neutral_2045,neutral,2
neutral_2046,neutral,4
neutral_2047,neutral,5
neutral_2048,neutral,5
neutral_2049,neutral,1
neutral_205,neutral,4
neutral_2050,neutral,1
neutral_2051,neutral,5
neutral_2052,neutral,2
neutral_2053,neutral,3
neutral_2054,neutral,4
neutral_2055,neutral,1
neutral_2056,neutral,1
neutral_2057,neutral,4
neutral_2058,neutral,3
neutral_2059,neutral,1
neutral_206,neutral,3
neutral_2060,neutral,2
neutral_2061,neutral,2
neutral_2062,neutral,2
neutral_2063,neutral,1
neutral_2064,neutral,2
neutral_2065,neutral,4
neutral_2066,neutral,2
neutral_2067,neutral,1
neutral_2068,neutral,2
neutral_2069,neutral,1
neutral_207,neutral,3
neutral_2070,neutral,2
neutral_2071,neutral,2
neutral_2072,neutral,1
neutral_2073,neutral,5
neutral_2074,neutral,5
neutral_2075,neutral,1
neutral_2076,neutral,2
neutral_2077,neutral,3
neutral_2078,neutral,1
neutral_2079,neutral,5
neutral_208,neutral,5
neutral_2080,neutral,5
neutral_2081,neutral,3
neutral_2082,neutral,1
neutral_2083,neutral,5
neutral_2084,neutral,2
neutral_2085,neutral,2
neutral_2086,neutral,1
neutral_2087,neutral,2
neutral_2088,neutral,5
neutral_2089,neutral,4
neutral_209,neutral,2
neutral_2090,neutral,5
neutral_2091,neutral,2
neutral_2092,neutral,3
neutral_2093,neutral,4
neutral_2094,neutral,4
neutral_2095,neutral,1
neutral_2096,neutral,3
neutral_2097,neutral,5
neutral_2098,neutral,5
neutral_2099,neutral,1
neutral_210,neutral,1
neutral_2100,neutral,4
neutral_2101,neutral,1
neutral_2102,neutral,4
neutral_2103,neutral,3
neutral_2104,neutral,4
neutral_2105,neutral,4
neutral_2106,neutral,5
neutral_2107,neutral,4
neutral_2108,neutral,4
neutral_2109,neutral,4
neutral_211,neutral,5
neutral_2110,neutral,5
neutral_2111,neutral,2
neutral_2112,neutral,2
neutral_2113,neutral,5
neutral_2114,neutral,1
neutral_2115,neutral,2
neutral_2116,neutral,2
neutral_2117,neutral,4
neutral_2118,neutral,5
neutral_2119,neutral,5
neutral_212,neutral,2
neutral_2120,neutral,2
neutral_2121,neutral,2
neutral_2122,neutral,4
neutral_2123,neutral,4
neutral_2124,neutral,3
neutral_2125,neutral,3
neutral_2126,neutral,3
neutral_2127,neutral,3
neutral_2128,neutral,5
neutral_2129,neutral,1
neutral_213,neutral,4
neutral_2130,neutral,2
neutral_2131,neutral,1
neutral_2132,neutral,1
neutral_2133,neutral,2
neutral_2134,neutral,1
neutral_2135,neutral,2
neutral_2136,neutral,1
neutral_2137,neutral,2
neutral_2138,neutral,2
neutral_2139,neutral,3
neutral_214,neutral,2
neutral_2140,neutral,4
neutral_2141,neutral,5
neutral_2142,neutral,4
neutral_2143,neutral,2
neutral_2144,neutral,4
neutral_2145,neutral,4
neutral_2146,neutral,2
neutral_2147,neutral,1
neutral_2148,neutral,1
neutral_2149,neutral,5
neutral_215,neutral,5
neutral_2150,neutral,1
neutral_2151,neutral,5
neutral_2152,neutral,3
neutral_2153,neutral,2
neutral_2154,neutral,3
neutral_2155,neutral,5
neutral_2156,neutral,2
neutral_2157,neutral,3
neutral_2158,neutral,2
neutral_2159,neutral,5
neutral_216,neutral,5
neutral_2160,neutral,3
neutral_2161,neutral,3
neutral_2162,neutral,3
neutral_2163,neutral,3
neutral_2164,neutral,4
neutral_2165,neutral,2
neutral_2166,neutral,2
neutral_2167,neutral,1
neutral_2168,neutral,2
neutral_2169,neutral,2
neutral_217,neutral,1
neutral_2170,neutral,2
neutral_2171,neutral,1
neutral_2172,neutral,4
neutral_2173,neutral,2
neutral_2174,neutral,5
neutral_2175,neutral,1
neutral_2176,neutral,4
neutral_2177,neutral,4
neutral_2178,neutral,3
neutral_2179,neutral,1
neutral_218,neutral,5
neutral_2180,neutral,2
neutral_2181,neutral,2
neutral_2182,neutral,5
neutral_2183,neutral,4
neutral_2184,neutral,1
neutral_2185,neutral,3
neutral_2186,neutral,2
neutral_2187,neutral,2
neutral_2188,neutral,2
neutral_2189,neutral,5
neutral_219,neutral,5
neutral_2190,neutral,5
neutral_2191,neutral,2
neutral_2192,neutral,3
neutral_2193,neutral,2
neutral_2194,neutral,3
neutral_2195,neutral,3
neutral_2196,neutral,3
neutral_2197,neutral,1
neutral_2198,neutral,4
neutral_2199,neutral,3
neutral_220,neutral,4
neutral_2200,neutral,3
neutral_2201,neutral,5
neutral_2202,neutral,2
neutral_2203,neutral,4
neutral_2204,neutral,4
neutral_2205,neutral,5
neutral_2206,neutral,4
neutral_2207,neutral,3
neutral_2208,neutral,3
neutral_2209,neutral,5
neutral_221,neutral,5
neutral_2210,neutral,3
neutral_2211,neutral,5
neutral_2212,neutral,5
neutral_2213,neutral,4
neutral_2214,neutral,1
neutral_2215,neutral,5
neutral_2216,neutral,3
neutral_2217,neutral,3
neutral_2218,neutral,5
neutral_2219,neutral,4
neutral_222,neutral,2
neutral_2220,neutral,5
neutral_2221,neutral,2
neutral_2222,neutral,2
neutral_2223,neutral,3
neutral_2224,neutral,5
neutral_2225,neutral,3
neutral_2226,neutral,4
neutral_2227,neutral,5
neutral_2228,neutral,1
neutral_2229,neutral,5
neutral_223,neutral,1
neutral_2230,neutral,3
neutral_2231,neutral,5
neutral_2232,neutral,2
neutral_2233,neutral,5
neutral_2234,neutral,5
neutral_2235,neutral,2
neutral_2236,neutral,4
neutral_2237,neutral,4
neutral_2238,neutral,3
neutral_2239,neutral,4
neutral_224,neutral,1
neutral_2240,neutral,5
neutral_2241,neutral,1
neutral_2242,neutral,4
neutral_2243,neutral,2
neutral_2244,neutral,5
neutral_2245,neutral,4
neutral_2246,neutral,5
neutral_2247,neutral,5
neutral_2248,neutral,2
neutral_2249,neutral,2
neutral_225,neutral,1
neutral_2250,neutral,1
neutral_2251,neutral,2
neutral_2252,neutral,5
neutral_2253,neutral,4
neutral_2254,neutral,4
neutral_2255,neutral,5
neutral_2256,neutral,4
neutral_2257,neutral,2
neutral_2258,neutral,5
neutral_2259,neutral,1
neutral_226,neutral,3
neutral_2260,neutral,5
neutral_2261,neutral,3
neutral_2262,neutral,2
neutral_2263,neutral,4
neutral_2264,neutral,5
neutral_2265,neutral,4
neutral_2266,neutral,1
neutral_2267,neutral,5
neutral_2268,neutral,5
neutral_2269,neutral,3
neutral_227,neutral,1
neutral_2270,neutral,2
neutral_2271,neutral,3
neutral_2272,neutral,3
neutral_2273,neutral,2
neutral_2274,neutral,5
neutral_2275,neutral,3
neutral_2276,neutral,4
neutral_2277,neutral,2
neutral_2278,neutral,5
neutral_2279,neutral,3
neutral_228,neutral,2
neutral_2280,neutral,1
neutral_2281,neutral,3
neutral_2282,neutral,3
neutral_2283,neutral,2
neutral_2284,neutral,3
neutral_2285,neutral,4
neutral_2286,neutral,1
neutral_2287,neutral,1
neutral_2288,neutral,3
neutral_2289,neutral,2
neutral_229,neutral,5
neutral_2290,neutral,1
neutral_2291,neutral,4
neutral_2292,neutral,4
neutral_2293,neutral,5
neutral_2294,neutral,4
neutral_2295,neutral,3
neutral_2296,neutral,5
neutral_2297,neutral,3
neutral_2298,neutral,1
neutral_2299,neutral,1
neutral_230,neutral,1
neutral_2300,neutral,5
neutral_2301,neutral,5
neutral_2302,neutral,1
neutral_2303,neutral,3
neutral_2304,neutral,4
neutral_2305,neutral,1
neutral_2306,neutral,5
neutral_2307,neutral,1
neutral_2308,neutral,5
