file_name,emotion,fold
happy_2860,happy,2
happy_2861,happy,3
happy_2862,happy,3
happy_2863,happy,2
happy_2864,happy,2
happy_2865,happy,5
happy_2866,happy,4
happy_2867,happy,1
happy_2868,happy,5
happy_2869,happy,2
happy_287,happy,3
happy_2870,happy,1
happy_2871,happy,5
happy_2872,happy,3
happy_2873,happy,3
happy_2874,happy,2
happy_2875,happy,5
happy_2876,happy,5
happy_2877,happy,5
happy_2878,happy,5
happy_2879,happy,2
happy_288,happy,5
happy_2880,happy,2
happy_2881,happy,5
happy_2882,happy,2
happy_2883,happy,5
happy_2884,happy,2
happy_2885,happy,3
happy_2886,happy,2
happy_2887,happy,4
happy_2888,happy,2
happy_2889,happy,1
happy_289,happy,1
happy_2890,happy,2
happy_2891,happy,5
happy_2892,happy,4
happy_2893,happy,2
happy_2894,happy,2
happy_2895,happy,1
happy_2896,happy,5
happy_2897,happy,5
happy_2898,happy,5
happy_2899,happy,1
happy_290,happy,4
happy_2900,happy,3
happy_2901,happy,4
happy_2902,happy,4
happy_2903,happy,2
happy_2904,happy,5
happy_2905,happy,1
happy_2906,happy,2
happy_2907,happy,1
happy_2908,happy,2
happy_2909,happy,1
happy_291,happy,3
happy_2910,happy,4
happy_2911,happy,1
happy_2912,happy,4
happy_2913,happy,2
happy_2914,happy,2
happy_2915,happy,2
happy_2916,happy,2
happy_2917,happy,5
happy_2918,happy,5
happy_2919,happy,3
happy_292,happy,3
happy_2920,happy,1
happy_2921,happy,3
happy_2922,happy,5
happy_2923,happy,3
happy_2924,happy,2
happy_2925,happy,5
happy_2926,happy,1
happy_2927,happy,5
happy_2928,happy,5
happy_2929,happy,1
happy_293,happy,4
happy_2930,happy,3
happy_2931,happy,2
happy_2932,happy,1
happy_2933,happy,3
happy_2934,happy,4
happy_2935,happy,5
happy_2936,happy,2
happy_2937,happy,4
happy_2938,happy,3
happy_2939,happy,2
happy_294,happy,1
happy_2940,happy,4
happy_2941,happy,5
happy_2942,happy,4
happy_2943,happy,1
happy_2944,happy,4
happy_2945,happy,2
happy_2946,happy,1
happy_2947,happy,3
happy_2948,happy,3
happy_2949,happy,5
happy_295,happy,2
happy_2950,happy,1
happy_2951,happy,4
happy_2952,happy,5
happy_2953,happy,2
happy_2954,happy,4
happy_2955,happy,5
happy_2956,happy,5
happy_2957,happy,4
happy_2958,happy,5
happy_2959,happy,2
happy_296,happy,5
happy_2960,happy,4
happy_2961,happy,1
happy_2962,happy,3
happy_2963,happy,4
happy_2964,happy,1
happy_2965,happy,4
happy_2966,happy,4
happy_2967,happy,3
happy_2968,happy,4
happy_2969,happy,2
happy_297,happy,5
happy_2970,happy,3
happy_2971,happy,3
happy_2972,happy,2
happy_2973,happy,1
happy_2974,happy,4
happy_2975,happy,3
happy_2976,happy,4
happy_2977,happy,3
happy_2978,happy,5
happy_2979,happy,4
happy_298,happy,3
happy_2980,happy,2
happy_2981,happy,5
happy_2982,happy,4
happy_2983,happy,5
happy_2984,happy,2
happy_2985,happy,4
happy_2986,happy,5
happy_2987,happy,5
happy_2988,happy,2
happy_2989,happy,3
happy_299,happy,4
happy_2990,happy,2
happy_2991,happy,5
happy_2992,happy,3
happy_2993,happy,1
happy_2994,happy,1
happy_2995,happy,3
happy_2996,happy,3
happy_2997,happy,4
happy_2998,happy,3
happy_2999,happy,1
happy_300,happy,5
happy_3000,happy,3
happy_3001,happy,1
happy_3002,happy,4
happy_3003,happy,2
happy_3004,happy,5
happy_3005,happy,4
happy_3006,happy,2
happy_3007,happy,5
happy_3008,happy,5
happy_3009,happy,3
happy_301,happy,4
happy_3010,happy,2
happy_3011,happy,1
happy_3012,happy,3
happy_3013,happy,3
happy_3014,happy,4
happy_3015,happy,4
happy_3016,happy,2
happy_3017,happy,3
happy_3018,happy,1
happy_3019,happy,3
happy_302,happy,4
happy_3020,happy,1
happy_3021,happy,2
happy_3022,happy,5
happy_3023,happy,2
happy_3024,happy,3
happy_3025,happy,1
happy_3026,happy,4
happy_3027,happy,5
happy_3028,happy,2
happy_3029,happy,4
happy_303,happy,1
happy_3030,happy,4
happy_3031,happy,1
happy_3032,happy,4
happy_3033,happy,4
happy_3034,happy,4
happy_3035,happy,3
happy_3036,happy,1
happy_3037,happy,5
happy_3038,happy,5
happy_3039,happy,4
happy_304,happy,3
happy_3040,happy,2
happy_3041,happy,4
happy_3042,happy,5
happy_3043,happy,4
happy_3044,happy,4
happy_3045,happy,5
happy_3046,happy,4
happy_3047,happy,1
happy_3048,happy,3
happy_3049,happy,2
happy_305,happy,3
happy_3050,happy,3
happy_3051,happy,4
happy_3052,happy,3
happy_3053,happy,3
happy_3054,happy,4
happy_3055,happy,1
happy_3056,happy,3
happy_3057,happy,5
happy_3058,happy,4
happy_3059,happy,3
happy_306,happy,5
happy_3060,happy,3
happy_3061,happy,4
happy_3062,happy,2
happy_3063,happy,2
happy_3064,happy,5
happy_3065,happy,5
happy_3066,happy,1
happy_3067,happy,2
happy_3068,happy,4
happy_3069,happy,3
happy_307,happy,3
happy_3070,happy,3
happy_3071,happy,1
happy_3072,happy,3
happy_3073,happy,3
happy_3074,happy,1
happy_3075,happy,1
happy_3076,happy,5
happy_3077,happy,3
happy_3078,happy,2
happy_3079,happy,3
happy_308,happy,3
happy_3080,happy,3
happy_3081,happy,1
happy_3082,happy,3
happy_3083,happy,5
happy_3084,happy,4
happy_3085,happy,5
happy_3086,happy,2
happy_3087,happy,1
happy_3088,happy,5
happy_3089,happy,1
happy_309,happy,2
happy_3090,happy,5
happy_3091,happy,4
happy_3092,happy,5
happy_3093,happy,2
happy_3094,happy,4
happy_3095,happy,3
happy_3096,happy,1
happy_3097,happy,5
happy_3098,happy,2
happy_3099,happy,4
happy_310,happy,5
happy_3100,happy,1
happy_3101,happy,1
happy_3102,happy,5
happy_3103,happy,1
happy_3104,happy,5
happy_3105,happy,5
happy_3106,happy,4
happy_3107,happy,3
happy_3108,happy,5
happy_3109,happy,5
happy_311,happy,1
happy_3110,happy,1
happy_3111,happy,3
happy_3112,happy,4
happy_3113,happy,2
happy_3114,happy,3
happy_3115,happy,4
happy_3116,happy,4
happy_3117,happy,1
happy_3118,happy,2
happy_3119,happy,4
happy_312,happy,1
happy_3120,happy,4
happy_3121,happy,2
happy_3122,happy,1
happy_3123,happy,1
happy_3124,happy,1
happy_3125,happy,5
happy_3126,happy,1
happy_3127,happy,3
happy_3128,happy,5
happy_3129,happy,1
happy_313,happy,2
happy_3130,happy,5
happy_3131,happy,5
happy_3132,happy,3
happy_3133,happy,1
happy_3134,happy,2
happy_3135,happy,3
happy_3136,happy,3
happy_3137,happy,5
happy_3138,happy,3
happy_3139,happy,2
happy_314,happy,5
happy_3140,happy,3
happy_3141,happy,2
happy_3142,happy,2
happy_3143,happy,4
happy_3144,happy,5
happy_3145,happy,5
happy_3146,happy,5
happy_3147,happy,4
happy_3148,happy,5
happy_3149,happy,3
happy_315,happy,4
happy_3150,happy,3
happy_3151,happy,1
happy_3152,happy,2
happy_3153,happy,2
happy_3154,happy,2
happy_3155,happy,3
happy_3156,happy,2
happy_3157,happy,4
happy_3158,happy,1
happy_3159,happy,4
happy_316,happy,1
happy_3160,happy,5
happy_3161,happy,5
happy_3162,happy,1
happy_3163,happy,2
happy_3164,happy,4
happy_3165,happy,5
happy_3166,happy,3
happy_3167,happy,2
happy_3168,happy,4
happy_3169,happy,3
happy_317,happy,4
happy_3170,happy,1
happy_3171,happy,2
happy_3172,happy,1
happy_3173,happy,2
happy_3174,happy,4
happy_3175,happy,3
happy_3176,happy,2
happy_3177,happy,3
happy_3178,happy,2
happy_3179,happy,4
happy_318,happy,1
happy_3180,happy,3
happy_3181,happy,2
happy_3182,happy,4
happy_3183,happy,5
happy_3184,happy,4
happy_3185,happy,2
happy_3186,happy,5
happy_3187,happy,5
happy_3188,happy,4
happy_3189,happy,2
happy_319,happy,4
happy_3190,happy,5
happy_3191,happy,3
happy_3192,happy,1
happy_3193,happy,1
happy_3194,happy,5
happy_3195,happy,5
happy_3196,happy,3
happy_3197,happy,3
happy_3198,happy,2
happy_3199,happy,4
happy_320,happy,5
happy_3200,happy,4
happy_3201,happy,3
happy_3202,happy,1
happy_3203,happy,2
happy_3204,happy,2
happy_3205,happy,2
happy_3206,happy,2
happy_3207,happy,1
happy_3208,happy,4
happy_3209,happy,3
happy_321,happy,2
happy_3210,happy,5
happy_3211,happy,1
happy_3212,happy,4
happy_3213,happy,5
happy_3214,happy,1
happy_3215,happy,2
happy_3216,happy,5
happy_3217,happy,4
happy_3218,happy,2
happy_3219,happy,5
happy_322,happy,1
happy_3220,happy,1
happy_3221,happy,4
happy_3222,happy,4
happy_3223,happy,2
happy_3224,happy,4
happy_3225,happy,2
happy_3226,happy,1
happy_3227,happy,5
happy_3228,happy,5
happy_3229,happy,1
happy_323,happy,1
happy_3230,happy,3
happy_3231,happy,1
happy_3232,happy,5
happy_3233,happy,5
happy_3234,happy,1
happy_3235,happy,5
happy_3236,happy,3
happy_3237,happy,4
happy_3238,happy,2
happy_3239,happy,3
happy_324,happy,5
happy_3240,happy,3
happy_3241,happy,1
happy_3242,happy,2
happy_3243,happy,3
happy_3244,happy,3
happy_3245,happy,1
happy_3246,happy,4
happy_3247,happy,1
happy_3248,happy,2
happy_3249,happy,3
happy_325,happy,5
happy_3250,happy,4
happy_3251,happy,3
happy_3252,happy,4
happy_3253,happy,4
happy_3254,happy,5
happy_3255,happy,4
happy_3256,happy,4
happy_3257,happy,5
happy_3258,happy,5
happy_3259,happy,1
happy_326,happy,3
happy_3260,happy,1
happy_3261,happy,2
happy_3262,happy,1
happy_3263,happy,2
happy_3264,happy,2
happy_3265,happy,1
happy_3266,happy,1
happy_3267,happy,2
happy_3268,happy,4
happy_3269,happy,4
happy_327,happy,5
happy_3270,happy,1
happy_3271,happy,3
happy_3272,happy,2
happy_3273,happy,2
happy_3274,happy,3
happy_3275,happy,1
happy_3276,happy,2
happy_3277,happy,3
happy_3278,happy,3
happy_3279,happy,3
happy_328,happy,1
happy_3280,happy,3
happy_3281,happy,5
happy_3282,happy,2
happy_3283,happy,5
happy_3284,happy,3
happy_3285,happy,4
happy_3286,happy,1
happy_3287,happy,2
happy_3288,happy,5
happy_3289,happy,5
happy_329,happy,1
happy_3290,happy,5
happy_3291,happy,4
happy_3292,happy,1
happy_3293,happy,1
happy_3294,happy,1
happy_3295,happy,4
happy_3296,happy,1
happy_3297,happy,5
happy_3298,happy,5
happy_3299,happy,5
happy_330,happy,3
happy_3300,happy,3
happy_3301,happy,1
happy_3302,happy,2
happy_3303,happy,5
happy_3304,happy,4
happy_3305,happy,4
happy_3306,happy,1
happy_3307,happy,5
happy_3308,happy,1
happy_3309,happy,3
happy_331,happy,1
happy_3310,happy,4
happy_3311,happy,4
happy_3312,happy,3
happy_3313,happy,3
happy_3314,happy,5
happy_3315,happy,2
happy_3316,happy,2
happy_3317,happy,1
happy_3318,happy,3
happy_3319,happy,4
happy_332,happy,5
happy_3320,happy,5
happy_3321,happy,4
happy_3322,happy,4
happy_3323,happy,2
happy_3324,happy,3
happy_3325,happy,2
happy_3326,happy,3
happy_3327,happy,5
happy_3328,happy,3
happy_3329,happy,5
happy_333,happy,5
happy_3330,happy,4
happy_3331,happy,3
happy_3332,happy,1
happy_3333,happy,3
happy_3334,happy,4
happy_3335,happy,3
happy_3336,happy,1
happy_3337,happy,1
happy_3338,happy,3
happy_3339,happy,4
happy_334,happy,5
happy_3340,happy,4
happy_3341,happy,4
happy_3342,happy,4
happy_3343,happy,5
happy_3344,happy,2
happy_3345,happy,5
happy_3346,happy,3
happy_3347,happy,1
happy_3348,happy,1
happy_3349,happy,1
happy_335,happy,3
happy_3350,happy,1
happy_3351,happy,1
happy_3352,happy,2
happy_3353,happy,2
happy_3354,happy,3
happy_3355,happy,4
happy_3356,happy,5
happy_3357,happy,3
happy_3358,happy,2
happy_3359,happy,2
happy_336,happy,2
happy_3360,happy,2
happy_3361,happy,2
happy_3362,happy,1
happy_3363,happy,4
happy_3364,happy,1
happy_3365,happy,4
happy_3366,happy,4
happy_3367,happy,4
happy_3368,happy,1
happy_3369,happy,5
happy_337,happy,1
happy_3370,happy,4
happy_3371,happy,5
happy_3372,happy,5
happy_3373,happy,1
happy_3374,happy,2
happy_3375,happy,5
happy_3376,happy,5
happy_3377,happy,1
happy_3378,happy,2
happy_3379,happy,5
happy_338,happy,3
happy_3380,happy,3
happy_3381,happy,5
happy_3382,happy,5
happy_3383,happy,4
happy_3384,happy,4
happy_3385,happy,1
happy_3386,happy,4
happy_3387,happy,3
happy_3388,happy,5
happy_3389,happy,3
happy_339,happy,2
happy_3390,happy,1
happy_3391,happy,1
happy_3392,happy,2
happy_3393,happy,3
happy_3394,happy,3
happy_3395,happy,3
happy_3396,happy,4
happy_3397,happy,4
happy_3398,happy,2
happy_3399,happy,2
happy_340,happy,4
happy_3400,happy,2
happy_3401,happy,3
happy_3402,happy,5
happy_3403,happy,4
happy_3404,happy,2
happy_3405,happy,3
happy_3406,happy,1
happy_3407,happy,5
happy_3408,happy,2
happy_3409,happy,1
happy_341,happy,5
happy_3410,happy,4
happy_3411,happy,3
happy_3412,happy,3
happy_3413,happy,2
happy_3414,happy,4
happy_3415,happy,4
happy_3416,happy,1
happy_3417,happy,5
happy_3418,happy,3
happy_3419,happy,1
happy_342,happy,1
happy_3420,happy,3
happy_3421,happy,5
happy_3422,happy,4
happy_3423,happy,1
happy_3424,happy,3
happy_3425,happy,5
happy_3426,happy,5
happy_3427,happy,3
happy_3428,happy,2
happy_3429,happy,4
happy_343,happy,5
happy_3430,happy,5
happy_3431,happy,2
happy_3432,happy,1
happy_3433,happy,4
happy_3434,happy,1
happy_3435,happy,1
happy_3436,happy,5
happy_3437,happy,5
happy_3438,happy,1
happy_3439,happy,1
happy_344,happy,5
happy_3440,happy,1
happy_3441,happy,5
happy_3442,happy,3
happy_3443,happy,5
happy_3444,happy,4
happy_3445,happy,5
happy_3446,happy,1
happy_3447,happy,4
happy_3448,happy,2
happy_3449,happy,1
happy_345,happy,5
happy_3450,happy,4
happy_3451,happy,5
happy_3452,happy,3
happy_3453,happy,1
happy_3454,happy,5
happy_3455,happy,2
happy_3456,happy,2
happy_3457,happy,4
happy_3458,happy,3
happy_3459,happy,1
happy_346,happy,4
happy_3460,happy,3
happy_3461,happy,2
happy_3462,happy,2
happy_3463,happy,3
happy_3464,happy,5
happy_3465,happy,4
happy_3466,happy,3
happy_3467,happy,2
happy_3468,happy,4
happy_3469,happy,3
happy_347,happy,2
happy_3470,happy,4
happy_3471,happy,2
happy_3472,happy,1
happy_3473,happy,1
happy_3474,happy,3
happy_3475,happy,2
happy_3476,happy,1
happy_3477,happy,5
happy_3478,happy,1
happy_3479,happy,3
happy_348,happy,1
happy_3480,happy,2
happy_3481,happy,3
happy_3482,happy,5
happy_3483,happy,5
happy_3484,happy,1
happy_3485,happy,3
happy_3486,happy,4
happy_3487,happy,3
happy_3488,happy,2
happy_3489,happy,4
happy_349,happy,4
happy_3490,happy,2
happy_3491,happy,5
happy_3492,happy,1
happy_3493,happy,2
happy_3494,happy,3
happy_3495,happy,4
happy_3496,happy,2
happy_3497,happy,3
happy_3498,happy,3
happy_3499,happy,1
happy_350,happy,2
happy_3500,happy,1
happy_351,happy,3
happy_352,happy,3
happy_353,happy,5
happy_354,happy,1
happy_355,happy,5
happy_356,happy,4
happy_357,happy,4
happy_358,happy,4
happy_359,happy,1
happy_360,happy,4
happy_361,happy,1
happy_362,happy,2
happy_363,happy,1
happy_364,happy,2
happy_365,happy,2
happy_366,happy,1
happy_367,happy,4
happy_368,happy,1
happy_369,happy,5
happy_370,happy,1
happy_371,happy,1
happy_372,happy,4
happy_373,happy,2
happy_374,happy,5
happy_375,happy,1
happy_376,happy,5
happy_377,happy,4
happy_378,happy,5
happy_379,happy,2
happy_380,happy,2
happy_381,happy,1
happy_382,happy,2
happy_383,happy,3
happy_384,happy,5
happy_385,happy,3
happy_386,happy,1
happy_387,happy,2
happy_388,happy,2
happy_389,happy,5
happy_390,happy,5
happy_391,happy,5
happy_392,happy,5
happy_393,happy,2
happy_394,happy,2
happy_395,happy,1
happy_396,happy,1
happy_397,happy,4
happy_398,happy,2
happy_399,happy,4
happy_400,happy,5
happy_401,happy,1
happy_402,happy,1
happy_403,happy,3
happy_404,happy,2
happy_405,happy,4
happy_406,happy,1
happy_407,happy,1
happy_408,happy,5
happy_409,happy,2
happy_410,happy,4
happy_411,happy,1
happy_412,happy,1
happy_413,happy,2
happy_414,happy,3
happy_415,happy,5
happy_416,happy,4
happy_417,happy,5
happy_418,happy,2
happy_419,happy,1
happy_420,happy,3
happy_421,happy,1
happy_422,happy,5
happy_423,happy,5
happy_424,happy,5
happy_425,happy,3
happy_426,happy,1
happy_427,happy,5
happy_428,happy,5
happy_429,happy,3
happy_430,happy,4
happy_431,happy,2
happy_432,happy,4
happy_433,happy,3
happy_434,happy,5
happy_435,happy,3
happy_436,happy,4
happy_437,happy,3
happy_438,happy,3
happy_439,happy,1
happy_440,happy,2
happy_441,happy,1
happy_442,happy,5
happy_443,happy,2
happy_444,happy,5
happy_445,happy,5
happy_446,happy,1
happy_447,happy,4
happy_448,happy,1
happy_449,happy,2
happy_450,happy,2
happy_451,happy,3
happy_452,happy,2
happy_453,happy,2
happy_454,happy,1
happy_455,happy,2
happy_456,happy,2
happy_457,happy,2
happy_458,happy,5
happy_459,happy,2
happy_460,happy,4
happy_461,happy,2
happy_462,happy,3
happy_463,happy,4
happy_464,happy,4
happy_465,happy,5
happy_466,happy,4
happy_467,happy,5
happy_468,happy,5
happy_469,happy,2
happy_470,happy,4
happy_471,happy,3
happy_472,happy,3
happy_473,happy,1
happy_474,happy,4
happy_475,happy,4
happy_476,happy,4
happy_477,happy,4
happy_478,happy,4
happy_479,happy,2
happy_480,happy,2
happy_481,happy,2
happy_482,happy,1
happy_483,happy,3
happy_484,happy,4
happy_485,happy,5
happy_486,happy,2
happy_487,happy,1
happy_488,happy,1
happy_489,happy,5
happy_490,happy,5
happy_491,happy,1
happy_492,happy,2
happy_493,happy,2
happy_494,happy,5
happy_495,happy,5
happy_496,happy,3
happy_497,happy,5
happy_498,happy,4
happy_499,happy,5
happy_500,happy,3
happy_501,happy,3
happy_502,happy,3
happy_503,happy,1
happy_504,happy,3
happy_505,happy,3
happy_506,happy,2
happy_507,happy,3
happy_508,happy,4
happy_509,happy,3
happy_510,happy,2
happy_511,happy,5
happy_512,happy,3
happy_513,happy,3
happy_514,happy,1
happy_515,happy,1
happy_516,happy,3
happy_517,happy,1
happy_518,happy,2
happy_519,happy,2
happy_520,happy,3
happy_521,happy,2
happy_522,happy,1
happy_523,happy,4
happy_524,happy,5
happy_525,happy,3
happy_526,happy,3
happy_527,happy,2
happy_528,happy,1
happy_529,happy,4
happy_530,happy,2
happy_531,happy,2
happy_532,happy,1
happy_533,happy,2
happy_534,happy,2
happy_535,happy,4
happy_536,happy,4
happy_537,happy,1
happy_538,happy,5
happy_539,happy,5
happy_540,happy,4
happy_541,happy,4
happy_542,happy,3
happy_543,happy,2
happy_544,happy,5
happy_545,happy,5
happy_546,happy,2
happy_547,happy,5
happy_548,happy,2
happy_549,happy,3
happy_550,happy,3
happy_551,happy,1
happy_552,happy,2
happy_553,happy,4
happy_554,happy,2
happy_555,happy,2
happy_556,happy,2
happy_557,happy,5
happy_558,happy,3
happy_559,happy,5
happy_560,happy,4
happy_561,happy,2
happy_562,happy,3
happy_563,happy,3
happy_564,happy,1
happy_565,happy,5
happy_566,happy,5
happy_567,happy,3
happy_568,happy,4
happy_569,happy,3
happy_570,happy,3
happy_571,happy,5
happy_572,happy,5
happy_573,happy,2
happy_574,happy,3
happy_575,happy,2
happy_576,happy,1
happy_577,happy,4
happy_578,happy,4
happy_579,happy,1
happy_580,happy,2
happy_581,happy,5
happy_582,happy,5
happy_583,happy,5
happy_584,happy,5
happy_585,happy,4
happy_586,happy,5
happy_587,happy,1
happy_588,happy,5
happy_589,happy,5
happy_590,happy,4
happy_591,happy,2
happy_592,happy,4
happy_593,happy,4
happy_594,happy,1
happy_595,happy,2
happy_596,happy,3
happy_597,happy,3
happy_598,happy,3
happy_599,happy,4
happy_600,happy,4
happy_601,happy,5
happy_602,happy,1
happy_603,happy,2
happy_604,happy,2
happy_605,happy,2
happy_606,happy,5
happy_607,happy,4
happy_608,happy,1
happy_609,happy,5
happy_610,happy,2
happy_611,happy,3
happy_612,happy,2
happy_613,happy,2
happy_614,happy,2
happy_615,happy,3
happy_616,happy,4
happy_617,happy,1
happy_618,happy,5
happy_619,happy,5
happy_620,happy,2
happy_621,happy,5
happy_622,happy,5
happy_623,happy,3
happy_624,happy,2
happy_625,happy,2
happy_626,happy,4
happy_627,happy,1
happy_628,happy,2
happy_629,happy,4
happy_630,happy,4
happy_631,happy,3
happy_632,happy,3
happy_633,happy,5
happy_634,happy,1
happy_635,happy,3
happy_636,happy,2
happy_637,happy,3
happy_638,happy,2
happy_639,happy,5
happy_640,happy,1
happy_641,happy,5
happy_642,happy,4
happy_643,happy,4
happy_644,happy,4
happy_645,happy,3
happy_646,happy,5
happy_647,happy,4
happy_648,happy,5
happy_649,happy,1
happy_650,happy,4
happy_651,happy,1
happy_652,happy,5
happy_653,happy,3
happy_654,happy,1
happy_655,happy,5
happy_656,happy,3
happy_657,happy,1
happy_658,happy,1
happy_659,happy,3
happy_660,happy,2
happy_661,happy,3
happy_662,happy,2
happy_663,happy,5
happy_664,happy,2
happy_665,happy,2
happy_666,happy,2
happy_667,happy,3
happy_668,happy,1
happy_669,happy,5
happy_670,happy,2
happy_671,happy,1
happy_672,happy,2
happy_673,happy,2
happy_674,happy,1
happy_675,happy,1
happy_676,happy,1
happy_677,happy,3
happy_678,happy,5
happy_679,happy,2
happy_680,happy,2
happy_681,happy,3
happy_682,happy,5
happy_683,happy,5
happy_684,happy,1
happy_685,happy,2
happy_686,happy,3
happy_687,happy,4
happy_688,happy,1
happy_689,happy,5
happy_690,happy,4
happy_691,happy,2
happy_692,happy,3
happy_693,happy,1
happy_694,happy,3
happy_695,happy,3
happy_696,happy,5
happy_697,happy,2
happy_698,happy,5
happy_699,happy,3
happy_700,happy,1
happy_701,happy,5
happy_702,happy,5
happy_703,happy,1
happy_704,happy,4
happy_705,happy,1
happy_706,happy,1
happy_707,happy,5
happy_708,happy,3
happy_709,happy,3
happy_710,happy,1
happy_711,happy,5
happy_712,happy,4
happy_713,happy,3
happy_714,happy,2
happy_715,happy,1
happy_716,happy,1
happy_717,happy,4
happy_718,happy,1
happy_719,happy,2
happy_720,happy,4
happy_721,happy,2
happy_722,happy,5
happy_723,happy,3
happy_724,happy,2
happy_725,happy,5
happy_726,happy,5
happy_727,happy,4
happy_728,happy,2
happy_729,happy,4
happy_730,happy,3
happy_731,happy,2
happy_732,happy,2
happy_733,happy,3
happy_734,happy,1
happy_735,happy,4
happy_736,happy,4
happy_737,happy,1
happy_738,happy,3
happy_739,happy,5
happy_740,happy,3
happy_741,happy,1
happy_742,happy,4
happy_743,happy,3
happy_744,happy,4
happy_745,happy,3
happy_746,happy,5
happy_747,happy,2
happy_748,happy,1
happy_749,happy,5
happy_750,happy,4
happy_751,happy,4
happy_752,happy,3
happy_753,happy,4
happy_754,happy,2
happy_755,happy,4
happy_756,happy,2
happy_757,happy,5
happy_758,happy,5
happy_759,happy,5
happy_760,happy,2
happy_761,happy,5
happy_762,happy,1
happy_763,happy,4
happy_764,happy,5
happy_765,happy,4
happy_766,happy,5
happy_767,happy,2
happy_768,happy,2
happy_769,happy,2
happy_770,happy,2
happy_771,happy,1
happy_772,happy,3
happy_773,happy,3
happy_774,happy,1
happy_775,happy,5
happy_776,happy,2
happy_777,happy,1
happy_778,happy,3
happy_779,happy,2
happy_780,happy,4
happy_781,happy,2
happy_782,happy,5
happy_783,happy,5
happy_784,happy,2
happy_785,happy,3
happy_786,happy,5
happy_787,happy,4
happy_788,happy,3
happy_789,happy,5
happy_790,happy,1
happy_791,happy,3
happy_792,happy,3
happy_793,happy,5
happy_794,happy,2
happy_795,happy,2
happy_796,happy,2
happy_797,happy,1
happy_798,happy,1
happy_799,happy,3
happy_800,happy,1
happy_801,happy,5
happy_802,happy,3
happy_803,happy,2
happy_804,happy,3
happy_805,happy,1
happy_806,happy,2
happy_807,happy,2
happy_808,happy,5
happy_809,happy,1
happy_810,happy,4
happy_811,happy,1
happy_812,happy,2
happy_813,happy,1
happy_814,happy,4
happy_815,happy,3
happy_816,happy,3
happy_817,happy,3
happy_818,happy,3
happy_819,happy,2
happy_820,happy,2
happy_821,happy,3
happy_822,happy,5
happy_823,happy,3
happy_824,happy,4
happy_825,happy,4
happy_826,happy,4
happy_827,happy,3
happy_828,happy,3
happy_829,happy,4
happy_830,happy,5
happy_831,happy,1
happy_832,happy,4
happy_833,happy,4
happy_834,happy,5
happy_835,happy,4
happy_836,happy,1
happy_837,happy,2
happy_838,happy,1
happy_839,happy,2
happy_840,happy,5
happy_841,happy,5
happy_842,happy,3
happy_843,happy,4
happy_844,happy,2
happy_845,happy,5
happy_846,happy,1
happy_847,happy,1
happy_848,happy,1
happy_849,happy,5
happy_850,happy,1
happy_851,happy,3
happy_852,happy,1
happy_853,happy,2
happy_854,happy,2
happy_855,happy,5
happy_856,happy,1
happy_857,happy,5
happy_858,happy,1
happy_859,happy,5
happy_860,happy,2
happy_861,happy,3
happy_862,happy,2
happy_863,happy,5
happy_864,happy,4
happy_865,happy,4
happy_866,happy,3
happy_867,happy,4
happy_868,happy,4
happy_869,happy,5
happy_870,happy,2
happy_871,happy,1
happy_872,happy,5
happy_873,happy,5
happy_874,happy,2
happy_875,happy,2
happy_876,happy,5
happy_877,happy,4
happy_878,happy,2
happy_879,happy,3
happy_880,happy,1
happy_881,happy,4
happy_882,happy,1
happy_883,happy,5
happy_884,happy,3
happy_885,happy,3
happy_886,happy,1
happy_887,happy,1
happy_888,happy,3
happy_889,happy,4
happy_890,happy,4
happy_891,happy,5
happy_892,happy,3
happy_893,happy,5
happy_894,happy,1
happy_895,happy,3
happy_896,happy,4
happy_897,happy,5
happy_898,happy,4
happy_899,happy,2
happy_900,happy,4
happy_901,happy,1
happy_902,happy,2
happy_903,happy,3
happy_904,happy,4
happy_905,happy,4
happy_906,happy,2
happy_907,happy,4
happy_908,happy,2
happy_909,happy,2
happy_910,happy,5
happy_911,happy,1
happy_912,happy,2
happy_913,happy,2
happy_914,happy,4
happy_915,happy,2
happy_916,happy,3
happy_917,happy,1
happy_918,happy,2
happy_919,happy,5
happy_920,happy,3
happy_921,happy,3
happy_922,happy,3
happy_923,happy,1
happy_924,happy,1
happy_925,happy,5
happy_926,happy,5
happy_927,happy,2
happy_928,happy,5
happy_929,happy,1
happy_930,happy,2
happy_931,happy,4
happy_932,happy,3
happy_933,happy,5
happy_934,happy,1
happy_935,happy,2
happy_936,happy,5
happy_937,happy,4
happy_938,happy,1
happy_939,happy,1
happy_940,happy,2
happy_941,happy,3
happy_942,happy,2
happy_943,happy,1
happy_944,happy,4
happy_945,happy,4
happy_946,happy,3
happy_947,happy,5
happy_948,happy,4
happy_949,happy,1
happy_950,happy,4
happy_951,happy,5
happy_952,happy,2
happy_953,happy,2
happy_954,happy,1
happy_955,happy,2
happy_956,happy,1
happy_957,happy,2
happy_958,happy,1
happy_959,happy,4
happy_960,happy,5
happy_961,happy,4
happy_962,happy,4
happy_963,happy,4
happy_964,happy,5
happy_965,happy,2
happy_966,happy,3
happy_967,happy,1
happy_968,happy,1
happy_969,happy,2
happy_970,happy,3
happy_971,happy,4
happy_972,happy,1
happy_973,happy,5
happy_974,happy,4
happy_975,happy,2
happy_976,happy,3
happy_977,happy,1
happy_978,happy,1
happy_979,happy,5
